Income,Housing cost,Transportation cost,Healthcare Expense,Food and Dining,Personal Expenses,Financial aid,Credit History,Savings,Academic Performance
f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,outcome,class
2748,750,4748,1662,713,15913,1,2178,2513,1,148314,0
7703,1197,1912,2289,711,2081,1,1462,2334,1,63706,0
11656,484,69,3003,2171,8767,1,239,1676,1,101182,0
13261,2629,4064,1131,2421,9299,1,1534,2058,1,127574,0
5306,1794,751,3507,1304,14969,1,2705,2042,1,142652,0
4801,1800,4823,1166,823,15265,1,2837,2382,1,151280,0
10267,1939,1549,1212,2895,4321,1,1661,1625,1,80326,0
5214,2072,900,1799,2507,5199,1,1387,2075,1,75434,0
374,1884,4285,2395,2888,9017,1,3983,1254,1,112072,0
11330,2325,4949,3309,1863,17635,1,2344,1387,1,184812,1
10572,2466,1895,4955,2267,4995,1,1091,2396,1,101938,0
13628,2700,431,2301,2785,12848,1,3005,2486,1,148216,0
9388,829,3846,4740,1641,10304,1,2511,380,1,131458,0
12380,991,1919,4511,405,5686,1,187,751,1,91150,0
8169,2487,1663,610,1095,14678,1,1551,2757,1,137904,0
6396,1219,3991,4455,471,3660,1,502,388,1,75486,0
12673,2984,4330,2905,2058,15661,1,494,1646,1,166906,0
13088,2055,1418,551,1541,8493,1,868,1908,1,103316,0
5041,2593,2958,4693,2588,9522,1,2752,33,1,119330,0
14194,1892,2462,2297,1136,14382,1,3235,1985,1,160662,0
5955,296,4347,3082,1065,18761,1,1909,600,1,166960,0
501,1782,1141,2794,2857,4784,1,2123,1906,1,70850,0
8931,2144,3824,881,1389,19598,1,117,1184,1,166550,0
753,2176,4235,4801,438,16448,1,380,1965,1,150956,0
11640,849,1870,4068,2239,19289,1,976,2255,1,181876,1
3394,945,3974,1732,1519,6373,1,172,2165,1,82136,0
9514,1200,4256,4002,1333,3211,1,2632,107,1,87358,0
9803,1296,2584,4205,2046,7354,1,2861,1621,1,115508,0
10216,242,1133,2694,2907,7047,1,2107,234,1,93694,0
3200,2935,3636,2881,951,7886,1,1388,1350,1,98518,0
1059,1160,2546,4653,2847,2514,1,2216,790,1,66046,0
4666,1496,4886,4583,1529,15848,1,1630,1716,1,161740,0
2124,216,4258,2777,2597,15092,1,2479,524,1,140588,0
5382,2800,2367,2708,1990,10056,1,955,1035,1,108950,0
403,305,2364,2841,320,7540,1,2466,2264,1,87046,0
9950,1785,1550,2155,1494,13365,1,3652,2418,1,145758,0
8593,2278,4381,2236,713,9291,1,2022,197,1,114268,0
8175,2848,4459,2190,961,7711,1,402,2001,1,106452,0
10970,2425,3010,2142,2054,2228,1,2377,1314,1,79648,0
11805,2660,1518,3051,2569,15163,1,468,595,1,147584,0
13493,768,854,4709,2516,13903,1,3038,281,1,152510,0
989,308,2177,3260,2803,16709,1,628,2304,1,141940,0
1860,350,1258,2611,1006,14048,1,3753,435,1,122958,0
7555,1302,3156,2021,1328,2373,1,3118,902,1,71406,0
8763,1892,4377,3323,493,17517,1,2778,298,1,170512,0
11177,1362,3297,699,2407,10933,1,1093,1316,1,121120,0
14924,2806,1991,1186,1738,14191,1,888,2993,1,152324,0
7929,1415,1555,4314,834,17571,1,3423,2448,1,172752,1
1861,2709,1964,1459,612,14140,1,1321,2928,1,125902,0
14157,2134,2808,2937,846,9598,1,2270,1870,1,131412,0
13209,2183,434,2932,1266,17412,1,922,600,1,157350,0
13739,1955,3468,4877,1088,10849,1,3501,1691,1,152816,0
13606,718,804,4120,1515,13737,1,3803,909,1,152654,0
679,2971,1468,2063,2965,9230,1,1306,374,1,89464,0
6974,1609,547,2976,1227,15975,1,3469,2506,1,153472,0
6442,1766,451,3098,2878,2194,1,3847,2313,1,74182,0
6929,2852,3692,3690,2619,17657,1,2525,2171,1,179064,1
8611,2474,1807,4482,1081,17694,1,2998,1311,1,172898,1
13351,1269,2361,3596,346,4864,1,841,1492,1,92286,0
1017,743,2799,1136,2891,3306,1,3981,1266,1,65876,0
11601,2750,100,4281,2152,10128,1,1393,2237,1,125828,0
583,2054,2048,2792,1935,4472,1,1126,2815,1,71110,0
10399,2956,3092,3659,1090,5202,1,3346,2382,1,110028,0
7516,1442,3413,1557,619,4370,1,1755,999,1,76280,0
325,2436,4744,2046,1515,12003,1,3526,892,1,125412,0
14177,2422,3814,4022,720,18262,1,3254,211,1,189424,1
11994,2997,4626,644,1982,19343,1,2584,99,1,181826,1
13073,1860,4454,4087,1831,6552,1,2387,750,1,119562,0
13084,587,605,2124,2504,14368,1,3871,1116,1,149432,0
12258,777,552,3265,1922,9647,1,3246,78,1,116370,0
10906,2194,4706,3090,1431,2924,1,2923,468,1,91364,0
592,784,2331,3863,701,5654,1,2285,2520,1,82084,0
1073,1029,3951,1813,1722,16871,1,635,776,1,137584,0
13853,2689,840,700,1449,6600,1,1631,892,1,91844,0
12821,2893,3557,1032,1009,2807,1,1018,1931,1,80450,0
7073,2318,1762,3269,2417,10074,1,3089,2879,1,128066,0
5168,590,55,789,2429,9677,1,114,1357,1,83706,0
4359,694,2812,1540,2771,6261,1,290,2697,1,82580,0
12618,615,1548,3446,2263,5417,1,2360,2028,1,101032,0
524,1007,3513,4556,2893,8249,1,291,2159,1,100428,0
14119,1502,1671,4326,636,16943,1,1364,1643,1,170198,0
13859,980,2382,3613,940,11312,1,1248,2605,1,138832,0
13997,658,3105,2008,2833,5008,1,1245,1179,1,95182,0
7850,2151,3268,4293,2979,12896,1,237,2932,1,146266,0
14908,1376,1892,4418,1932,16956,1,3582,1275,1,182846,1
8772,769,4479,2533,1786,11896,1,516,1526,1,130256,0
4122,2105,397,2140,1309,7828,1,3970,2947,1,99866,0
10258,1678,1383,573,1461,6635,1,3033,1363,1,92022,0
8217,1945,4423,1141,1256,12519,1,790,368,1,124848,0
1414,2290,4425,820,2494,18562,1,916,1203,1,153234,0
965,701,1764,2223,1760,12426,1,148,2377,1,107466,0
12012,2160,1812,4880,1369,4185,1,2445,2141,1,101314,0
1594,1070,2798,1867,617,6331,1,807,1739,1,73402,0
5118,2818,4764,2256,809,9880,1,2501,2786,1,126008,0
13595,1133,3612,521,1050,18531,1,3465,494,1,175120,1
1659,2610,3388,1702,2458,10209,1,656,175,1,98402,0
11363,754,3521,1787,2240,18722,1,1218,2749,1,178156,1
12713,1961,1892,1771,798,16474,1,243,1086,1,149766,0
9508,1398,4071,1069,1945,5761,1,638,243,1,84362,0
5093,371,2576,3329,2556,11288,1,2587,2733,1,128678,0
11792,394,4985,1642,1255,10621,1,1301,255,1,123350,0
13404,650,1393,3569,1317,10753,1,3193,2859,1,139326,0
939,2653,415,1842,647,13927,1,156,1882,1,109230,0
8599,1742,4557,1554,895,15292,1,714,982,1,145462,0
3189,2144,2807,1189,689,16699,1,1001,2402,1,141844,0
10148,791,460,4301,1979,6899,1,1627,2892,1,104360,0
10961,2030,3873,3204,642,11003,1,2446,1655,1,138006,0
907,2117,4881,512,2058,7780,1,804,1920,1,89322,0
5484,811,3994,3068,2221,13516,1,3632,2510,1,150954,0
996,2808,1139,4410,352,7415,1,1108,2038,1,87592,0
3,916,4153,1717,1611,11090,1,3392,1562,1,114906,0
8460,1787,809,3498,1289,9509,1,1321,2089,1,111004,0
6890,1352,4476,3408,1743,6722,1,1594,1649,1,104820,0
3574,2097,4756,2811,850,5063,1,1154,2567,1,88582,0
9587,2703,2759,4185,2006,16340,1,3553,2085,1,176970,1
12325,2913,2052,1882,2253,10021,1,1299,697,1,118838,0
2879,2451,4182,3204,360,19793,1,1105,2275,1,173212,1
2784,1588,3608,3655,2828,16144,1,1542,2752,1,157502,0
11370,798,3800,939,805,14124,1,2158,2893,1,149860,0
9765,1061,176,725,1610,17187,1,1948,2430,1,149120,0
13002,2685,4438,1409,1312,2197,1,3209,306,1,84638,0
13824,1122,346,2008,581,16054,1,1261,843,1,145220,0
4291,1887,2686,3658,1864,19923,1,3275,2789,1,185264,1
7098,813,3341,1047,2040,11194,1,3209,298,1,118656,0
1987,2263,4161,4341,624,7073,1,2962,1290,1,103212,0
8676,435,3720,1509,1773,15602,1,3288,2153,1,158070,0
1704,1556,4607,3220,1835,10407,1,2288,1958,1,120934,0
5679,2646,1860,2336,1268,9835,1,2161,970,1,107514,0
580,837,2925,2243,1847,11925,1,1070,2050,1,111240,0
13148,1887,22,2733,2020,19437,1,2915,1413,1,179074,1
6221,715,3927,639,2794,3961,1,2769,614,1,75032,0
11577,2762,4629,4252,2093,18022,1,839,2944,1,191662,1
1346,1496,3256,3427,2217,4910,1,1417,1606,1,78412,0
11874,1691,2158,3842,2773,12269,1,878,1261,1,138856,0
4612,1186,2329,3484,393,17976,1,211,2765,1,155404,0
14165,986,1075,2995,2194,11145,1,501,835,1,123194,0
559,1103,3997,2041,1629,18019,1,2467,2858,1,160158,0
3769,599,1769,2169,334,17388,1,2348,1833,1,146218,0
3282,2512,4499,2638,1337,10512,1,224,2833,1,118120,0
4655,1420,2712,2541,835,12602,1,3512,566,1,126766,0
14940,2516,808,4634,1811,12039,1,1242,1845,1,144894,0
8945,1648,3673,2322,1582,2284,1,1976,1859,1,77384,0
2911,267,2445,762,2398,3144,1,152,2792,1,54630,0
4028,2026,4807,2098,1853,19457,1,2718,178,1,171770,0
11386,2140,1799,4771,458,13134,1,3568,584,1,149670,0
6899,808,3781,3113,2281,19872,1,418,2368,1,177938,1
6752,2531,2629,4991,1671,19926,1,3834,2806,1,198514,1
13288,1158,965,1081,689,6635,1,1641,346,1,86222,0
9888,1905,529,2728,854,14998,1,1117,2797,1,143976,0
4063,1438,2359,2956,1446,18061,1,1596,277,1,151022,0
11325,494,3191,520,2288,18460,1,1820,1065,1,165368,0
8038,213,4509,3986,469,9947,1,2660,489,1,123708,0
5275,245,3726,646,303,10735,1,1375,1449,1,104850,0
11437,1695,4283,1871,2224,17491,1,2262,739,1,172288,0
10140,416,1753,2609,461,7813,1,2418,1303,1,101254,0
2897,2634,4355,718,1527,3776,1,106,1908,1,65130,0
1618,1475,2012,3608,2877,9964,1,1128,1127,1,103234,0
9600,1968,1616,1486,307,5810,1,2255,1370,1,85528,0
9074,625,301,2655,569,9634,1,1871,2231,1,106582,0
5337,1656,1559,1038,1001,7755,1,2704,36,1,83876,0
2856,995,4504,2115,2411,16695,1,607,1790,1,148768,0
702,1509,4841,4014,1693,8660,1,3658,186,1,110574,0
10405,1443,1259,3258,1596,11179,1,804,2558,1,125488,0
9405,2305,3868,2225,1625,8301,1,680,283,1,104710,0
1719,1585,347,1263,1217,19626,1,2730,335,1,145508,0
7900,1907,3534,2759,1776,4190,1,2000,533,1,83620,0
7341,2542,4967,3746,2280,16550,1,3254,43,1,171676,0
10772,883,3914,4656,1789,8302,1,3015,1734,1,129986,0
9716,1039,2315,3405,2267,15587,1,2169,75,1,151432,0
361,2341,1318,4911,401,13133,1,3748,2950,1,136722,0
11125,2164,3439,4035,1404,5219,1,2897,2784,1,113330,0
7491,2629,4226,1470,586,11237,1,3131,963,1,128004,0
6776,2310,2607,4900,721,5767,1,768,2199,1,96122,0
13988,2838,3136,4103,1296,19763,1,580,1674,1,192804,1
14563,2591,4116,1927,2239,9302,1,1573,2987,1,137020,0
12746,1968,4470,4718,1536,17252,1,3096,525,1,187258,1
4470,1687,1025,993,1798,5008,1,3874,60,1,69776,0
1615,326,2603,699,2403,13070,1,1894,470,1,109782,0
7465,2380,3318,1304,2024,9952,1,137,2515,1,112556,0
14279,572,3588,2149,793,17581,1,3511,1451,1,179580,1
1513,1478,1653,2778,1498,19082,1,1827,2361,1,157956,0
14605,2377,3553,2237,984,4707,1,3287,211,1,101336,0
6888,1560,1592,4107,1304,19336,1,787,1429,1,167190,0
4295,763,4495,2597,1986,11817,1,2293,2491,1,132504,0
8160,2780,4819,4814,1593,16254,1,2847,934,1,176256,1
10278,2852,1481,1008,1080,15224,1,2260,816,1,142034,0
13773,2014,3524,4717,2895,3605,1,2591,2299,1,111528,0
10366,2312,2599,2743,2822,17259,1,1413,535,1,163724,0
11543,1798,2845,2984,2753,15056,1,1416,2159,1,160150,0
9613,2495,1826,3735,1822,6006,1,3251,706,1,101978,0
3005,2493,3477,2422,2117,2885,1,767,1763,1,66266,0
515,2340,3660,2389,2562,8686,1,2658,1241,1,102752,0
3988,1566,4284,4600,1111,6948,1,2195,784,1,102480,0
5625,2814,1303,1676,2723,14215,1,960,680,1,126100,0
9028,1245,1572,1611,1337,15958,1,1085,2445,1,145830,0
11072,2678,1674,2305,423,11564,1,2693,497,1,126416,0
3026,744,2732,1726,2267,14740,1,1290,1396,1,129100,0
13562,1627,4602,2785,1452,8943,1,274,1160,1,122234,0
13333,596,3832,3908,542,6116,1,565,2417,1,108536,0
12809,2096,51,4526,2980,11033,1,1904,644,1,130478,0
1806,2733,4546,4866,1660,16952,1,2357,367,1,162664,0
6070,1797,357,4072,2652,12359,1,618,992,1,119358,0
1959,638,1648,1626,2828,13587,1,439,358,1,108666,0
11509,2774,2753,2970,669,12234,1,123,2133,1,135234,0
1559,854,2012,2377,391,4296,1,3572,2266,1,72302,0
7454,964,1436,1002,2258,13178,1,1311,549,1,117622,0
12369,2653,702,2561,1861,8869,1,725,1856,1,110366,0
8411,679,3298,692,2061,18903,1,3917,2710,1,178198,1
4417,1355,2994,1450,1644,15006,1,273,2289,1,132902,0
9161,1704,3112,1137,2533,19521,1,3740,1626,1,182392,1
11224,1739,4097,3034,1295,5777,1,2586,913,1,105708,0
13500,406,4158,4265,2635,18922,1,1925,2599,1,198412,1
9887,2864,3544,2587,1327,18878,1,1348,2277,1,180458,1
1870,1444,3336,3552,926,6211,1,1371,1495,1,84772,0
14217,399,2020,1743,1379,5837,1,1490,2999,1,100030,0
3997,959,3062,2253,1498,13340,1,3590,1942,1,136346,0
6032,2683,804,4946,2455,10296,1,780,1979,1,118162,0
4663,2474,4735,4390,2191,11192,1,1830,1293,1,134810,0
12346,712,905,4276,1200,5449,1,2797,2565,1,103392,0
5280,894,1516,734,1779,18726,1,3553,2027,1,159592,0
10569,724,3168,4762,1647,3633,1,3393,2208,1,101812,0
5111,2936,4374,3161,1054,10995,1,2657,1842,1,132318,0
3083,1802,1280,2580,2065,17290,1,1011,2370,1,146614,0
4372,2049,538,2120,1972,9712,1,910,712,1,92188,0
852,2018,1546,3128,1483,16008,1,921,919,1,130820,0
13288,2898,3929,3760,1238,11981,1,3243,1154,1,155088,0
2362,817,392,1778,1228,14348,1,1446,2927,1,121084,0
14921,1569,4478,4051,923,13395,1,1527,439,1,157186,0
5552,265,3828,1953,1729,14902,1,297,2690,1,139586,0
11024,1637,1259,2626,1352,3982,1,1912,2101,1,83520,0
6957,2939,4216,2695,1029,6309,1,1186,1321,1,97386,0
6657,2286,2072,3524,1882,2797,1,637,1796,1,70558,0
11512,1614,24,3956,2426,6626,1,1731,2938,1,105466,0
14751,2136,4825,3486,2952,7134,1,3375,1734,1,136172,0
9009,2777,2968,3745,2904,6062,1,2951,884,1,107954,0
13342,2928,1976,4964,573,18750,1,3730,381,1,190400,1
4427,462,122,3063,1019,4793,1,3390,1198,1,71676,0
14512,1994,2529,2234,622,4123,1,3904,1963,1,101524,0
8031,562,2243,2951,730,11107,1,3534,724,1,123106,0
13916,2791,1232,512,911,13700,1,3192,1530,1,143310,0
2516,231,3933,3099,784,16527,1,3371,65,1,148106,0
2151,470,4372,2807,1310,11519,1,1097,2070,1,118370,0
7003,2470,798,1230,801,16815,1,2721,228,1,141356,0
14858,2118,45,3828,679,19761,1,2438,2957,1,190958,1
6922,999,4052,1290,603,14647,1,3610,1299,1,145944,0
1017,1268,711,2833,2806,13276,1,1663,1661,1,117320,0
936,2796,3327,4504,1957,15837,1,1117,2015,1,150262,0
14069,2244,4967,1208,600,2106,1,3403,308,1,86016,0
5578,2386,3527,1659,2891,2001,1,2674,167,1,65834,0
7385,1902,1900,817,1920,2198,1,1634,2844,1,64392,0
14715,2137,4812,1259,2042,16578,1,3122,2284,1,183174,1
10144,1547,732,3895,641,11110,1,1125,2134,1,122878,0
1475,233,3187,3294,480,15651,1,1396,272,1,130888,0
13523,2761,837,2127,1163,5232,1,3864,282,1,94736,0
1166,1880,2258,3627,2316,7517,1,559,1399,1,87208,0
1568,1078,3822,2250,2608,14215,1,1427,2053,1,134016,0
12805,383,4316,4031,541,16497,1,361,2504,1,171298,0
2340,275,1581,4728,1089,8451,1,3924,1414,1,104712,0
13263,784,4514,2417,1140,5938,1,2572,399,1,105620,0
1437,827,3758,3835,578,12191,1,1745,1745,1,123172,0
13581,1972,4687,3385,2624,17113,1,886,1083,1,179206,1
12670,2080,4183,4992,2825,3725,1,2213,2395,1,112642,0
2502,1640,3975,1834,1371,9304,1,585,2295,1,101616,0
1860,2894,1655,2417,2949,8637,1,2590,750,1,96886,0
11410,1065,4640,4788,825,19745,1,298,998,1,187976,1
1463,769,3766,4997,2851,17843,1,827,889,1,159150,0
10557,464,2236,2735,1675,16835,1,375,1173,1,152488,0
923,950,38,2772,1224,5894,1,2653,887,1,66968,0
1022,1473,823,3369,1294,11707,1,3213,1417,1,113118,0
4772,1656,812,4139,2208,5434,1,3243,303,1,83874,0
11544,1821,3693,844,1781,12307,1,1113,1440,1,132504,0
5295,1212,4184,1456,2485,4280,1,454,2732,1,78978,0
2107,2056,34,1360,973,8332,1,3110,1942,1,86058,0
2070,2963,4278,2943,2849,15319,1,1970,2290,1,153612,0
2711,2261,4643,4122,1177,4956,1,926,1551,1,87012,0
5297,2593,2957,1533,1625,5061,1,231,1086,1,72634,0
13087,2744,3224,3482,2343,3885,1,648,1206,1,93908,0
7765,2792,4618,571,1419,4513,1,3324,828,1,88404,0
10970,905,2549,4423,727,19245,1,3809,2008,1,191840,1
12337,1249,3243,2889,1777,11430,1,3520,1134,1,142460,0
9587,2520,139,4783,1240,9881,1,1690,516,1,114502,0
8504,2493,4320,531,2268,19515,1,2242,2028,1,180114,1
10076,1313,533,3042,1677,4046,1,3578,1121,1,83514,0
10228,1607,2130,2746,2897,5664,1,208,2000,1,91794,0
923,638,2656,4636,622,9057,1,665,501,1,92550,0
13214,1427,2217,981,942,19213,1,869,1895,1,170302,0
901,2748,3235,1041,1959,2090,1,1290,2317,1,55298,0
13650,919,745,3588,2235,15930,1,1988,2301,1,163686,0
13848,1503,3195,2545,2353,11933,1,1040,2627,1,144644,0
5524,1760,2249,999,2977,7376,1,1191,107,1,82972,0
11341,2618,2045,3977,1663,15028,1,2010,2902,1,165158,0
8391,2756,3629,741,1085,6861,1,3850,2615,1,108980,0
1312,405,1651,1622,687,13513,1,2500,2406,1,118612,0
6504,2755,4446,4186,1703,8202,1,3121,1643,1,124730,0
3495,2217,1029,1588,1853,9141,1,3329,1466,1,99634,0
4008,2824,1391,2559,966,8919,1,144,2450,1,95296,0
12056,2061,664,2357,1928,3714,1,3857,2104,1,90312,0
10391,1076,97,1368,922,15715,1,2962,2352,1,146194,0
83,221,2523,3205,2551,16462,1,3248,2367,1,149864,0
10321,1411,3685,2164,1894,15739,1,2757,557,1,158348,0
266,2754,314,2975,650,6162,1,1049,1039,1,65830,0
10907,767,223,2620,2527,18111,1,3601,2416,1,172518,1
8606,2361,3244,1888,2597,10503,1,531,1123,1,117300,0
4590,1429,2400,2966,1652,2546,1,3921,55,1,67996,0
13612,1442,4164,4489,1444,13595,1,3650,1760,1,170828,0
11331,703,4770,2252,1419,2739,1,156,2439,1,81818,0
6074,2743,281,3997,1231,15147,1,1959,1451,1,141740,0
10833,2173,1085,2092,1381,6782,1,2790,867,1,96812,0
1305,309,1167,4026,1935,6415,1,2006,582,1,76722,0
12480,2568,1362,1260,336,16495,1,1189,1467,1,150860,0
13681,219,3430,3113,1628,6072,1,1654,2291,1,109450,0
7145,2004,2989,3011,1812,8899,1,3899,2481,1,124846,0
2697,1357,3442,4746,1666,11553,1,2760,757,1,127588,0
7311,1087,3252,1208,2910,11920,1,1087,2216,1,125198,0
9562,1883,284,3523,647,17506,1,1215,393,1,150890,0
14399,2189,4802,4245,2351,15197,1,2205,1755,1,181098,1
3337,2543,4033,1060,1232,2008,1,186,2955,1,59218,0
3779,2801,317,954,708,19786,1,714,1709,1,148078,0
11868,1381,2075,3961,741,3365,1,550,1324,1,79820,0
3686,1992,1753,1065,1987,9187,1,789,1012,1,88938,0
10609,2986,3065,629,1436,16746,1,2147,1042,1,158080,0
7617,776,2502,2946,2001,3461,1,1461,2577,1,79508,0
1076,1656,3656,541,2548,5532,1,1693,2593,1,77694,0
13119,2154,3711,3617,1450,19787,1,1086,485,1,187774,1
7385,2853,1210,1180,2904,13950,1,3876,1588,1,141410,0
12756,1082,3373,2723,2236,17331,1,2144,2918,1,180776,1
6037,2368,3576,3207,863,14778,1,2035,2126,1,150990,0
9208,2602,730,2349,851,5700,1,2515,1422,1,87596,0
3935,1937,3609,1779,2940,18007,1,2852,523,1,160728,0
7521,544,3101,4332,2731,4661,1,1953,1261,1,92156,0
14739,2140,4177,2375,1227,3385,1,627,1460,1,91088,0
1834,2866,2765,1897,2413,10169,1,2339,1668,1,109926,0
3915,2940,4339,4193,855,3552,1,2331,547,1,82382,0
2947,1098,146,1099,840,15882,1,3405,2345,1,133052,0
4912,876,261,692,1620,17278,1,1414,1423,1,133654,0
13822,537,2762,2701,870,16614,1,2683,442,1,164504,0
5583,2216,4824,929,1551,3622,1,252,2627,1,74970,0
7720,636,2647,2028,944,18433,1,2229,467,1,158692,0
8457,2708,3604,566,1345,3994,1,2950,1922,1,85162,0
7559,1131,1915,3177,2199,3655,1,605,345,1,67886,0
11885,2206,977,1633,2632,9783,1,2719,2957,1,125298,0
1772,2201,3436,2807,1611,8168,1,1239,2952,1,101922,0
11656,491,4733,1218,1767,11100,1,1133,1691,1,129538,0
7815,821,3077,3293,1492,7437,1,1914,660,1,100664,0
10416,990,3155,2893,631,16028,1,3154,2678,1,167772,0
2638,1217,3790,4738,1757,2880,1,2593,1331,1,78322,0
1584,523,2678,4342,2380,10079,1,402,2321,1,108430,0
1622,2726,1958,2293,2718,3870,1,2569,635,1,67182,0
11027,519,2737,1015,390,8198,1,2062,2167,1,104994,0
1097,2661,3563,2796,433,9521,1,254,1100,1,96370,0
2528,697,1360,717,2491,14968,1,327,1307,1,116094,0
13558,1984,2177,2749,308,8389,1,2341,1998,1,119104,0
2403,319,1548,4227,2298,13155,1,2102,81,1,120812,0
9155,1604,4646,3953,1317,2167,1,1628,664,1,80728,0
10951,1973,3783,1251,1659,11612,1,383,1030,1,124636,0
8359,562,4998,820,1567,13840,1,3916,2710,1,153802,0
1904,420,3954,1429,1379,2317,1,1927,82,1,50886,0
9960,2703,1763,2660,1822,7288,1,907,1904,1,101644,0
14986,2546,1339,569,2819,15103,1,1287,1681,1,150834,0
8108,1204,4903,844,2700,12566,1,3119,985,1,138834,0
300,2577,847,3415,866,3086,1,594,2539,1,55592,0
3064,342,3111,4805,1022,15886,1,1096,1245,1,145210,0
11063,1450,2201,3762,2670,15778,1,2272,2761,1,169028,0
3179,2495,938,4413,2717,12233,1,444,2699,1,124166,0
13015,1187,1009,4605,1618,18570,1,1292,2805,1,181914,1
10733,2969,22,3648,2469,16191,1,3581,2962,1,170350,0
8377,757,1998,3981,1324,9146,1,3697,2620,1,124986,0
1921,484,1072,4897,2287,12901,1,2028,514,1,120844,0
9405,345,2288,1043,1710,15741,1,3238,414,1,145308,0
6669,657,2384,2286,1599,18591,1,2526,1075,1,162490,0
11598,401,4681,1864,474,17512,1,1671,831,1,166216,0
337,1148,2923,4458,1191,16690,1,3747,267,1,151082,0
14809,1306,4768,3576,1299,3800,1,472,75,1,93202,0
8715,831,4234,2757,1197,5493,1,615,2621,1,95362,0
2957,1203,3694,2507,2327,7980,1,2483,1498,1,101592,0
10455,456,2795,2208,356,7724,1,138,1752,1,96460,0
4142,781,3999,3518,2376,15336,1,1650,1965,1,151152,0
6372,554,844,4268,2438,18479,1,1208,2310,1,164132,0
478,1736,1943,1830,901,14314,1,990,1798,1,118368,0
862,1105,3645,3808,1818,12444,1,1734,1489,1,124948,0
517,2478,4666,2588,1338,2461,1,401,2209,1,62898,0
5201,536,309,1059,2471,6039,1,729,781,1,64172,0
5957,2690,3951,3817,794,12870,1,3829,398,1,144092,0
3663,395,3395,1314,398,19666,1,2421,792,1,158606,0
12432,352,322,3900,2609,11350,1,858,713,1,122068,0
4106,2423,2160,3391,1238,6361,1,3646,184,1,91234,0
5109,2208,4067,3662,2556,12507,1,1159,2176,1,139054,0
329,672,2100,799,1047,5241,1,3203,609,1,62396,0
9534,1571,1418,3775,1057,9236,1,1275,987,1,109570,0
8396,2701,3582,733,2768,17429,1,1683,164,1,156962,0
9046,1156,4900,2449,1403,3163,1,2705,1266,1,87478,0
722,302,4624,1562,895,11458,1,2474,1142,1,111804,0
7174,2571,4559,739,1622,3463,1,600,263,1,68166,0
11555,1477,149,3342,2235,15715,1,3829,848,1,157506,0
11527,546,4758,2811,975,16411,1,651,2402,1,167060,0
13475,2313,2210,4385,2651,18986,1,902,623,1,183284,1
9850,1314,3170,1229,510,3879,1,1827,177,1,72244,0
11509,2663,4319,652,2440,10782,1,3205,918,1,134302,0
12197,506,4062,2787,2527,15429,1,1623,954,1,160748,0
12112,2355,1600,3443,757,7885,1,2969,2960,1,121656,0
8044,1847,2151,732,825,3388,1,2459,813,1,66390,0
5723,448,4900,3772,369,10212,1,428,1684,1,117498,0
3648,1068,3856,2765,439,8453,1,1100,711,1,94766,0
12684,1345,179,1736,2820,11961,1,3659,1729,1,134686,0
9182,1488,4167,1823,864,12685,1,1891,1230,1,135632,0
7847,814,2483,3244,2232,4795,1,1136,1059,1,82254,0
56,2613,3966,1513,1584,19467,1,3307,2811,1,171706,0
356,2534,255,2450,1512,8199,1,3830,894,1,87724,0
